fonte_de_recursos,valor_despesas,indice_despesas,nome_despesas
047 - REC.OPERAC. DE CREDITO-P/SUPERAVIT FINANCEIR,68453623.16,44905211,TRENS
047 - REC.OPERAC. DE CREDITO-P/SUPERAVIT FINANCEIR,66707.31,44905220,EQUIPAMENTOS DE TECNOLOGIA DA INFORMACãO
047 - REC.OPERAC. DE CREDITO-P/SUPERAVIT FINANCEIR,96018.52,44905231,MAQUINAS E MOTORES
047 - REC.OPERAC. DE CREDITO-P/SUPERAVIT FINANCEIR,154266.0,44905232,MOBILIARIO EM GERAL
047 - REC.OPERAC. DE CREDITO-P/SUPERAVIT FINANCEIR,386474.43,44905234,OUTROS EQUIPAMENTOS E MATERIAL PERMANENTE
047 - REC.OPERAC. DE CREDITO-P/SUPERAVIT FINANCEIR,30746.97,44909201,OUTRAS DESPESAS DE EXERCICIOS ANTERIORES
047 - REC.OPERAC. DE CREDITO-P/SUPERAVIT FINANCEIR,105397.39,44909205,OBRAS E INSTALACOES
047 - REC.OPERAC. DE CREDITO-P/SUPERAVIT FINANCEIR,14728776.26,44909301,INDENIZACOES E RESTITUICOES DIVERSAS
047 - REC.OPERAC. DE CREDITO-P/SUPERAVIT FINANCEIR,47621156.92,45916510,SUBSCRICAO DE ACOES-INVESTIMENTOS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,11601443971.28,31900111,INATIVOS-RPPS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,5446238213.37,31900112,INATIVOS DA POLICIA MILITAR
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,3515087739.94,31900113,INATIVOS-OUTROS PODERES-RPPS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,1472467533.93,31900114,INATIVOS 13 SALARIO-RPPS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,181382923.55,31900115,INATIVOS 13 SALARIO-OUTROS PODERES - RPPS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,518309026.47,31900116,INATIVOS 13 SALARIO-PESSOAL MILITAR
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,3034471560.35,31900311,PENSIONISTAS-PODER EXECUTIVO-RPPS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,2063292694.9,31900313,PENSAO MENSAL MILITAR
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,437531739.86,31900314,PENSIONISTAS-OUTROS PODERES-RPPS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,313969784.06,31900315,PENSIONISTAS 13 SALARIO-PODER EXECUTIVO-RPPS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,71672592.32,31900316,PENSIONISTAS 13 SALARIO-OUTROS PODERES-RPPS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,193184546.58,31900318,PENSAO MENSAL MILITAR-13 SALARIO
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,5677480.07,31900701,CONTRIBUICAO PATRONAL
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,216.54,31900801,SALARIO FAMILIA - CIVIL
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,117297617.52,31901111,PESSOAL CIVIL PAGO PELO DDPE
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,813444301.52,31901112,PESSOAL CIVIL PAGO PELA UNIDADE
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,9553628.33,31901128,PESSOAL CIVIL PAGO PELO DDPE-13 SALARIO
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,60447215.11,31901129,PESSOAL CIVIL PAGO PELA UNIDADE-13 SALARIO
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,2434584.82,31901130,PESSOAL CIVIL PAGO PELO DDPE - 1/3 FERIAS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,16582714.01,31901131,PESSOAL CIVIL PAGO PELA UNIDADE-1/3 FERIAS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,4515566.6,31901136,ABONO DE PERMANENCIA
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,1345789.03,31901137,LICENCA PREMIO - PESSOAL CIVIL
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,73567172.08,31901312,OUTRAS CONTRIBUICOES DE PREV.SOCIAL
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,100399557.03,31901313,FUNDO DE GARANTIA POR TEMPO DE SERVICO
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,10228648.88,31901320,OUTRAS CONTRIB.PREV.SOCIAL-13 SALARIO
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,2728486.07,31901321,FGTS-13 SALARIO
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,12387655.11,31901322,PARCELAM.DE DEBITOS JUNTO A PREV.SOCIAL
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,114686186.52,31901323,PREVIDENCIA SOCIAL/PESSOAL CLT
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,22547252.13,31901613,HORA EXTRA
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,483715.87,31901616,DESPESAS EVENTUAIS DE PESSOAL CIVIL
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,4075426.37,31909226,VENC. E VANTAGENS FIXAS DE EXERC. ANTERIORES
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,13131561.96,31909227,INATIVOS DE EXERCíCIOS ANTERIORES
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,243797.32,31909412,INDENIZ.POR DEMISSAO DE SERVID.OU EMPREG.
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,8425155.96,31909601,RESSARC. DESP. PESS.REQUISITADO DE EMPRESAS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,28116165.4,31911301,CONTRIB PATRONAL-SAO PAULO PREVIDENCIA-SPPRE
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,24767669.13,32902110,JUROS SOBRE A DIVIDA POR CONTRATO
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,29759475.22,32902121,JUROS S/A DIVIDA EXTERNA POR CONTRATO
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,170335.66,32902210,OUTROS ENCARGOS S/A DIVIDA POR CONTRATO
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,1100660.84,32902221,ENCARGOS S/A DIVIDA EXTERNA POR CONTRATO
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,22757464.95,33504390,OUTRAS SUBVENCOES SOCIAIS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,6303894.79,33900810,AUXILIO-CRECHE E AUXILIO-ESCOLA
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,3826.09,33900845,AUXILIO FUNERAL - PODER EXECUTIVO - INATIVOS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,153067.45,33901401,DIARIAS PESSOAL CIVIL
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,923990.48,33901403,DIARIA ESPEC.JORNADA EXTR. TRAB.PENITENCIARI
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,2513.46,33901416,DIARIAS NO EXTERIOR
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,4639767.27,33903010,GENEROS ALIMENTICIOS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,595455.21,33903012,"MATERIAL DE CAMA, MESA E BANHO"
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,326983.2,33903013,"MATERIAL E UTENS.P/REFEITORIO,COPA E COZINHA"
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,118052.44,33903014,MATERIAL DE LIMPEZA
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,1115215.94,33903015,ARTIGOS DE HIGIENE PESSOAL
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,161911.35,33903016,MATERIAL DE ACONDICIONAMENTO E EMBALAGEM
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,717.8,33903019,LUBRIFICANTE AUTOMOTIVO
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,6038.44,33903022,DIESEL AUTOMOTIVO
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,351325.32,33903024,OUTROS COMBUSTIVEIS E LUBRIFICANTES
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,4469.58,33903025,GASOLINA AUTOMOTIVA-REEMBOLSO
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,20350.0,33903026,CESTAS BASICAS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,38412.17,33903027,ETANOL AUTOMOTIVO-REEMBOLSO
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,99757.4,33903028,DIESEL AUTOMOTIVO-REEMBOLSO
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,2726.17,33903029,OUTROS COMBUSTIVEIS E LUBRIFICANTES-REEMBOLS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,22182653.23,33903030,MEDICAMENTOS E INSUMOS FARMACEUTICOS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,19348033.61,33903031,"MATERIAL MEDICO,HOSPITALAR E ODONTOLOGICO"
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,9232730.94,33903032,MATERIAL DE USO LABORATORIAL
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,15571.11,33903034,MATERIAL DE USO VETERINARIO
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,4811.0,33903036,OUT.MAT.CONS.DECORRENTE DE DECISAO JUDICIAL
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,5877.2,33903039,MATERIAL ESPORTIVO E DE LAZER
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,81431757.46,33903040,MATERIAL EDUCATIVO E CULTURAL
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,250124.54,33903041,MATERIAL DE ESCRITORIO PAPELARIA E IMPRESSOS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,2400.0,33903042,MATERIAL PARA FOTOGRAFIA E FILMAGEM
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,905569.99,33903050,PECAS DE REPOSICAO E ACESSORIOS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,2030.49,33903051,FERRAM.AVULSAS NAO ACION.P/FORCA MOTRIZ
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,71436.48,33903052,MATERIAL P/ CONSERVACAO E MANUT. DE IMOVEIS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,55804.91,33903054,MATERIAL INSTALACAO ELETRICA E ELETRONICA
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,1149.75,33903055,MATERIAL PARA TELECOMUNICACOES
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,106447.47,33903060,MATERIAIS E SUPRIMENTOS DE INFORMATICA
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,114540.9,33903061,PECAS E ACESSOR.E COMPONENTES DE INFORMATICA
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,259159.13,33903063,"FARDAMENTO,VESTUARIO,UNIFOR,TECIDO, AVIAMENT"
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,46490.94,33903064,PECAS P/VIATURAS PELO REGIME DE ADIANTAMENTO
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,6423.56,33903066,MATERIAL PROT.SEGUR.SOCORRO E SOBREVIVENCIA
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,949141.31,33903090,OUTROS MATERIAIS DE CONSUMO
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,2540375.0,33903295,MATERIAL OU BEM PARA DISTRIBUICAO GRATUITA
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,5186.15,33903340,REGIME DE QUILOMETRAGEM
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,6984.85,33903342,PASSAGENS AEREAS        EXERCICIO ANTERIOR.
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,1811375.08,33903343,"LOCACAO DE VEICULOS,AERONAVES E OUTROS"
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,478345.72,33903344,VALE-TRANSPORTE
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,10418.85,33903345,OUTRAS DESP.C/TRANSPORTES E LOCOMOCAO
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,5544.18,33903346,LOCOMOCAO DE SERVIDORES
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,1266243.58,33903501,"OUTROS SERV.CONSULTORIA,ASSESS.E AUDITORIA"
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,8760.0,33903507,AUDITORIA EXTERNA
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,460.0,33903611,OUTRAS REMUNERACOES DE SERVICOS PESSOAIS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,92.0,33903612,ENCARGOS SOCIAIS E OBRIGACOES FISCAIS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,13248.23,33903613,ESTAGIARIOS DIRETAMENTE CONTRATADOS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,983.75,33903633,SERVIçOS TéCNICOS DE PROFISSIONAIS DE TI
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,6238230.71,33903795,SERVICOS DE VIGILANCIA
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,28147549.32,33903796,SERVICOS DE LIMPEZA
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,1737488.6,33903799,OUTROS SERVICOS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,26450.0,33903903,CONDOMINIOS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,43621374.06,33903906,VALE-REFEICAO/ALIMENT. A SERV/EMPREGADOS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,129257.26,33903914,EXAMES LABORATORIAIS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,975317.66,33903915,LOC.DE MAQ. REPROGRAFICAS S/MAO DE OBRA
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,613217.38,33903916,GAS MEDICINAL (SERV.DE FORNEC. E LOCACAO)
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,1948.4,33903918,PROPAGANDA/PUBLICIDADE
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,2770693.82,33903919,LOCACAO DE MAQUINAS E EQUIPAMENTOS DIVERSOS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,1737.0,33903920,INSTAL.MANUT.DE EQUIP.DE INFORM TRANSF88
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,67624.08,33903922,LOC.MAQ.REPROGAFICAS C/MAO DE OBRA
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,346969.23,33903925,SERVICOS DE CORREIOS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,5554.8,33903926,PUBLICIDADE LEGAL
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,100.0,33903927,GERENCIAMENTO DE ABASTECIMENTO DE COMBUSTIVE
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,119235.23,33903936,"DEDETIZACAO,DESINSETIZACAO E DESRATIZACAO"
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,50227.5,33903940,FRETES E TRANSPORTES
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,4212187.22,33903941,SERVICO DE LAVANDERIA
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,104689.0,33903942,SEGURO DE VIDA
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,11940.62,33903943,"ASSIN.DE JORNAIS,PERIODICOS E CLIPAGEM"
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,8842.42,33903944,SEGURO DE VEICULO
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,0.3,33903945,OUTROS SEGUROS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,19874507.49,33903946,"SERVICOS MEDICOS,HOSPITALARES E ODONTOLOGICO"
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,997230.96,33903949,ESTAGIARIOS CONTRATADOS POR INSTITUICOES
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,884905.14,33903951,CARGA DESCARGA EMPAC.PESAGEM DIST.LOG.ARMAZE
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,28400.0,33903952,PROJ.PESQ.LEVANTAM.PROSP.E ANALISE DE DADOS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,4047.0,33903954,"CONGRESSOS,SEMINARIOS,SIMPOSIOS E CONGENERES"
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,2703.0,33903961,CONTRATACAO DE CURSOS PARA SERVIDOR PUBLICO
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,15873.0,33903963,"INSTAL.REPAR.MANUT.DIVI,PORTAS,CORT,PERS.AFI"
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,32075.04,33903965,"SERVICOS DE COPA, COPEIRAGEM"
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,155618.28,33903966,COLETA DE LIXO HOSPITALAR_E DE LABORATORIO
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,139.8,33903967,SERVICOS DECORRENTES DE DECISAO JUDICIAL
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,113712.71,33903970,FORNEC.ALIMENT.PREPARADA-HOSPITALAR
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,7790877.16,33903972,FORNEC.ALIMENTACAO PREPARADA-CUSTODIADOS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,918873.65,33903973,FORNEC.ALIMENTACAO PREPARADA-DEMAIS SERV.PUB
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,2980900.07,33903979,CONSERVACAO E MANUTENCAO DE IMOVEIS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,9254722.16,33903980,CONSERV.MANUTENC.DE BENS MOVEIS E EQUIPAMENT
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,18975013.74,33903981,REFORMAS DE IMOVEIS_INCL.INSTAL.HIDRA.E ELET
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,115916.61,33903983,SERVICOS GRAFICOS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,11445.47,33903985,SERVICO DE MANUTENCAO DE VIATURAS POLICIAIS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,134173.26,33903992,DESPESAS MIUDAS E DE PRONTO PAGAMENTO
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,26762.47,33903995,MANUTENCAO DE VIATURAS PELO REG.ADIANTAMENTO
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,19676456.51,33903999,OUTROS SERVICOS DE TERCEIROS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,1337317.88,33904007,MANUTENçãO DE SOFTWARE
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,204877.03,33904008,LOCAçãO DE SOFTWARE
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,8420569.29,33904009,DESENVOLVIMENTO DE SOFTWARE
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,1456696.79,33904010,ATUALIZ.OU AQUIS.LICENçA E CESSãO DE SOFTWAR
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,91500.0,33904011,SUPORTE DE INFRAESTRUTURA
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,2031200.4,33904013,HOSPEDAGEM DE SISTEMAS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,486316.74,33904014,LOCAçãO DE EQUIPAMENTOS DE TI
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,101504.0,33904015,MANUTENçãO DE EQUIPAMENTOS DE TI
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,209393.25,33904016,COMUNICAçãO DE DADOS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,7989337.63,33904090,SERVIçOS DE TECNOLOGIA DA INFORMAçãO
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,1023463.43,33904710,CONTRIBUICOES P/FORMACAO DO PASEP/PIS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,613867.57,33904716,PARCELAMENTO PASEP
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,9528.79,33904722,OUTRAS TAXAS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,1418974.5,33904901,AUXILIO - TRANSPORTE
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,738240.33,33905011,ENERGIA ELETRICA
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,48420.43,33905012,TELEFONIA FIXA
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,1934404.02,33905013,AGUA E ESGOTOS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,19633.61,33905017,TELEFONIA MOVEL CELULAR
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,103640.63,33909220,OUTRAS DESPESAS DE EXERCICIOS ANTERIORES
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,2941.59,33909221,DIARIAS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,31.06,33909301,INDENIZACOES E RESTITUICOES DIVERSAS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,928263.37,44903999,OUTROS SERVICOS DE TERCEIROS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,6279.96,44904062,AQUISIçãO DE SOFTWARE
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,820668.83,44905110,ESTUDOS E PROJETOS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,10882987.81,44905111,GERENCIAMENTO DE OBRAS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,26560510.5,44905112,INSTALACOES
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,56320834.07,44905130,EXECUCAO DE OBRAS E INSTALACOES
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,1401491.59,44905131,DESAPROPRIACOES
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,5452545.8,44905210,VEICULOS DIVERSOS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,65710267.2,44905211,TRENS
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,293555.83,44905220,EQUIPAMENTOS DE TECNOLOGIA DA INFORMACãO
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,300.0,44905231,MAQUINAS E MOTORES
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,42199.0,44905232,MOBILIARIO EM GERAL
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,252734.21,44905234,OUTROS EQUIPAMENTOS E MATERIAL PERMANENTE
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,165223.82,44905235,"EQUIP.E MOBIL.MED.-HOSPITALAR,ODONTOLOGICO"
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,1442.82,44905242,AQUISICAO DE SOFTWARE PRONTO
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,16532594.56,44909201,OUTRAS DESPESAS DE EXERCICIOS ANTERIORES
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,11770097.71,44909205,OBRAS E INSTALACOES
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,4420360.82,46907110,AMORTIZ.DA DIVIDA INTERNA CONTRATADA
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,24264537.35,46907111,PRINCIPAL DA DIVIDA POR CONTRATO EXTERNA
082 - RECURSOS VINCULADOS ESTADUAIS-INTRA,41449217.84,31900111,INATIVOS-RPPS
082 - RECURSOS VINCULADOS ESTADUAIS-INTRA,208362814.2,31900113,INATIVOS-OUTROS PODERES-RPPS
082 - RECURSOS VINCULADOS ESTADUAIS-INTRA,156358255.48,31900115,INATIVOS 13 SALARIO-OUTROS PODERES - RPPS
083 - RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,1543266.1,33901505,DIARIA ESP.JORN.EXTR.TRAB.POL.MIL.AMB.LC 122
083 - RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,312331.85,33903010,GENEROS ALIMENTICIOS
083 - RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,6156.41,33903012,"MATERIAL DE CAMA, MESA E BANHO"
083 - RECURSOS VINCULADOS-FUNDO ESP. DESPESA-INTRA,130604.8,33903013,"MATERIAL E UTENS.P/REFEITORIO,COPA E COZINHA"
